ID;Atividade;Situacao;Inicio;Fim;Duracao;Recurso
55;Task #55;development;2012-12-19T12:58:00+00:00;2012-12-20T23:31:00+00:00;124380;Bob
55;Task #55;test;2012-12-20T23:31:00+00:00;2012-12-22T08:45:00+00:00;119640;Joana
55;Task #55;finished;2012-12-22T08:45:00+00:00;2012-12-22T09:49:00+00:00;3840;Luke
56;Task #56;pending;2012-12-22T08:45:00+00:00;2012-12-23T07:36:00+00:00;82260;Joana
56;Task #56;documentation;2012-12-23T07:36:00+00:00;2012-12-23T16:09:00+00:00;30780;Marie
56;Task #56;development;2012-12-23T16:09:00+00:00;2012-12-25T16:05:00+00:00;172560;Marie
56;Task #56;test;2012-12-25T16:05:00+00:00;2012-12-27T15:08:00+00:00;169380;Luke
56;Task #56;finished;2012-12-27T15:08:00+00:00;2012-12-27T16:12:00+00:00;3840;Rob
57;Task #57;pending;2012-12-27T15:08:00+00:00;2012-12-28T15:15:00+00:00;86820;Mary
57;Task #57;documentation;2012-12-28T15:15:00+00:00;2012-12-28T22:19:00+00:00;25440;Jonh
57;Task #57;development;2012-12-28T22:19:00+00:00;2012-12-30T15:33:00+00:00;148440;Luke
57;Task #57;test;2012-12-30T15:33:00+00:00;2013-01-01T06:01:00+00:00;138480;Mary
57;Task #57;finished;2013-01-01T06:01:00+00:00;2013-01-01T07:09:00+00:00;4080;Joana
58;Task #58;pending;2012-12-27T16:12:00+00:00;2012-12-28T16:32:00+00:00;87600;Luke
58;Task #58;documentation;2012-12-28T16:32:00+00:00;2012-12-29T00:44:00+00:00;29520;Rob
58;Task #58;development;2012-12-29T00:44:00+00:00;2012-12-30T17:33:00+00:00;146940;Joana
58;Task #58;test;2012-12-30T17:33:00+00:00;2013-01-01T12:11:00+00:00;153480;Mary
58;Task #58;finished;2013-01-01T12:11:00+00:00;2013-01-01T13:01:00+00:00;3000;Ashley
59;Task #59;pending;2013-01-01T12:11:00+00:00;2013-01-02T16:45:00+00:00;102840;Rob
59;Task #59;documentation;2013-01-02T16:45:00+00:00;2013-01-03T01:04:00+00:00;29940;Rob
59;Task #59;development;2013-01-03T01:04:00+00:00;2013-01-04T10:45:00+00:00;121260;Joana
59;Task #59;test;2013-01-04T10:45:00+00:00;2013-01-06T10:06:00+00:00;170460;Ashley
59;Task #59;finished;2013-01-06T10:06:00+00:00;2013-01-06T11:08:00+00:00;3720;Joana
60;Task #60;pending;2013-01-06T10:06:00+00:00;2013-01-07T10:57:00+00:00;89460;Luke
60;Task #60;documentation;2013-01-07T10:57:00+00:00;2013-01-07T19:26:00+00:00;30540;Luke
60;Task #60;development;2013-01-07T19:26:00+00:00;2013-01-09T05:03:00+00:00;121020;Luke
60;Task #60;test;2013-01-09T05:03:00+00:00;2013-01-11T01:51:00+00:00;161280;Jonh
60;Task #60;finished;2013-01-11T01:51:00+00:00;2013-01-11T02:40:00+00:00;2940;Joana
61;Task #61;pending;2013-01-11T01:51:00+00:00;2013-01-12T05:53:00+00:00;100920;Ashley
61;Task #61;documentation;2013-01-12T05:53:00+00:00;2013-01-12T14:53:00+00:00;32400;Mary
61;Task #61;development;2013-01-12T14:53:00+00:00;2013-01-14T10:15:00+00:00;156120;Marie
61;Task #61;test;2013-01-14T10:15:00+00:00;2013-01-16T01:03:00+00:00;139680;Jonh
61;Task #61;finished;2013-01-16T01:03:00+00:00;2013-01-16T01:59:00+00:00;3360;Ashley
62;Task #62;pending;2013-01-16T01:03:00+00:00;2013-01-16T21:39:00+00:00;74160;Bob
62;Task #62;documentation;2013-01-16T21:39:00+00:00;2013-01-17T05:05:00+00:00;26760;Rob
62;Task #62;development;2013-01-17T05:05:00+00:00;2013-01-19T04:29:00+00:00;170640;Rob
62;Task #62;test;2013-01-19T04:29:00+00:00;2013-01-20T12:59:00+00:00;117000;Marie
62;Task #62;finished;2013-01-20T12:59:00+00:00;2013-01-20T13:51:00+00:00;3120;Marie
63;Task #63;pending;2013-01-20T12:59:00+00:00;2013-01-21T11:21:00+00:00;80520;Marie
63;Task #63;documentation;2013-01-21T11:21:00+00:00;2013-01-21T20:05:00+00:00;31440;Joana
63;Task #63;development;2013-01-21T20:05:00+00:00;2013-01-23T04:49:00+00:00;117840;Bob
63;Task #63;test;2013-01-23T04:49:00+00:00;2013-01-24T20:19:00+00:00;142200;Joana
63;Task #63;finished;2013-01-24T20:19:00+00:00;2013-01-24T21:17:00+00:00;3480;Marie
64;Task #64;pending;2013-01-24T20:19:00+00:00;2013-01-25T20:05:00+00:00;85560;Marie
64;Task #64;documentation;2013-01-25T20:05:00+00:00;2013-01-26T05:21:00+00:00;33360;Bob
64;Task #64;development;2013-01-26T05:21:00+00:00;2013-01-27T18:55:00+00:00;135240;Ashley
64;Task #64;test;2013-01-27T18:55:00+00:00;2013-01-29T14:21:00+00:00;156360;Marie
64;Task #64;finished;2013-01-29T14:21:00+00:00;2013-01-29T15:15:00+00:00;3240;Luke
65;Task #65;pending;2013-01-29T14:21:00+00:00;2013-01-30T15:40:00+00:00;91140;Mary
65;Task #65;documentation;2013-01-30T15:40:00+00:00;2013-01-30T22:30:00+00:00;24600;Marie
65;Task #65;development;2013-01-30T22:30:00+00:00;2013-02-01T12:21:00+00:00;136260;Joana
65;Task #65;test;2013-02-01T12:21:00+00:00;2013-02-03T00:34:00+00:00;130380;Jonh
65;Task #65;finished;2013-02-03T00:34:00+00:00;2013-02-03T01:31:00+00:00;3420;Mary
66;Task #66;pending;2013-01-29T15:15:00+00:00;2013-01-30T18:52:00+00:00;99420;Joana
66;Task #66;documentation;2013-01-30T18:52:00+00:00;2013-01-31T02:48:00+00:00;28560;Jonh
66;Task #66;development;2013-01-31T02:48:00+00:00;2013-02-01T20:16:00+00:00;149280;Rob
66;Task #66;test;2013-02-01T20:16:00+00:00;2013-02-03T07:54:00+00:00;128280;Rob
66;Task #66;finished;2013-02-03T07:54:00+00:00;2013-02-03T08:56:00+00:00;3720;Jonh
67;Task #67;pending;2013-02-03T07:54:00+00:00;2013-02-04T12:24:00+00:00;102600;Luke
67;Task #67;documentation;2013-02-04T12:24:00+00:00;2013-02-04T19:12:00+00:00;24480;Ashley
67;Task #67;development;2013-02-04T19:12:00+00:00;2013-02-06T18:16:00+00:00;169440;Jonh
67;Task #67;test;2013-02-06T18:16:00+00:00;2013-02-08T12:53:00+00:00;153420;Luke
67;Task #67;finished;2013-02-08T12:53:00+00:00;2013-02-08T14:01:00+00:00;4080;Luke
68;Task #68;pending;2013-02-08T12:53:00+00:00;2013-02-09T14:14:00+00:00;91260;Jonh
68;Task #68;documentation;2013-02-09T14:14:00+00:00;2013-02-09T22:56:00+00:00;31320;Ashley
68;Task #68;development;2013-02-09T22:56:00+00:00;2013-02-11T12:12:00+00:00;134160;Mary
68;Task #68;test;2013-02-11T12:12:00+00:00;2013-02-12T20:35:00+00:00;116580;Ashley
68;Task #68;finished;2013-02-12T20:35:00+00:00;2013-02-12T21:30:00+00:00;3300;Marie
69;Task #69;pending;2013-02-12T20:35:00+00:00;2013-02-14T00:49:00+00:00;101640;Ashley
69;Task #69;documentation;2013-02-14T00:49:00+00:00;2013-02-14T10:01:00+00:00;33120;Ashley
69;Task #69;development;2013-02-14T10:01:00+00:00;2013-02-16T09:42:00+00:00;171660;Marie
69;Task #69;test;2013-02-16T09:42:00+00:00;2013-02-17T22:41:00+00:00;133140;Jonh
69;Task #69;finished;2013-02-17T22:41:00+00:00;2013-02-17T23:31:00+00:00;3000;Jonh
70;Task #70;pending;2013-02-17T22:41:00+00:00;2013-02-19T00:33:00+00:00;93120;Marie
70;Task #70;documentation;2013-02-19T00:33:00+00:00;2013-02-19T09:42:00+00:00;32940;Mary
70;Task #70;development;2013-02-19T09:42:00+00:00;2013-02-21T07:08:00+00:00;163560;Joana
70;Task #70;test;2013-02-21T07:08:00+00:00;2013-02-22T20:44:00+00:00;135360;Rob
70;Task #70;finished;2013-02-22T20:44:00+00:00;2013-02-22T21:40:00+00:00;3360;Joana
71;Task #71;pending;2013-02-22T20:44:00+00:00;2013-02-23T18:21:00+00:00;77820;Rob
71;Task #71;documentation;2013-02-23T18:21:00+00:00;2013-02-24T03:34:00+00:00;33180;Marie
71;Task #71;development;2013-02-24T03:34:00+00:00;2013-02-25T11:40:00+00:00;115560;Luke
71;Task #71;test;2013-02-25T11:40:00+00:00;2013-02-27T05:48:00+00:00;151680;Mary
71;Task #71;finished;2013-02-27T05:48:00+00:00;2013-02-27T06:58:00+00:00;4200;Mary
72;Task #72;pending;2013-02-27T05:48:00+00:00;2013-02-28T08:36:00+00:00;96480;Luke
72;Task #72;documentation;2013-02-28T08:36:00+00:00;2013-02-28T15:16:00+00:00;24000;Joana
72;Task #72;development;2013-02-28T15:16:00+00:00;2013-03-02T05:15:00+00:00;136740;Joana
72;Task #72;test;2013-03-02T05:15:00+00:00;2013-03-03T18:44:00+00:00;134940;Mary
72;Task #72;finished;2013-03-03T18:44:00+00:00;2013-03-03T19:33:00+00:00;2940;Marie
73;Task #73;pending;2013-03-03T18:44:00+00:00;2013-03-04T19:21:00+00:00;88620;Bob
73;Task #73;documentation;2013-03-04T19:21:00+00:00;2013-03-05T01:52:00+00:00;23460;Marie
73;Task #73;development;2013-03-05T01:52:00+00:00;2013-03-06T20:58:00+00:00;155160;Mary
73;Task #73;test;2013-03-06T20:58:00+00:00;2013-03-08T09:45:00+00:00;132420;Jonh
73;Task #73;finished;2013-03-08T09:45:00+00:00;2013-03-08T10:42:00+00:00;3420;Luke
74;Task #74;pending;2013-03-03T19:33:00+00:00;2013-03-04T18:02:00+00:00;80940;Joana
74;Task #74;documentation;2013-03-04T18:02:00+00:00;2013-03-05T01:12:00+00:00;25800;Mary
74;Task #74;development;2013-03-05T01:12:00+00:00;2013-03-06T10:08:00+00:00;118560;Ashley
74;Task #74;test;2013-03-06T10:08:00+00:00;2013-03-07T18:35:00+00:00;116820;Luke
74;Task #74;finished;2013-03-07T18:35:00+00:00;2013-03-07T19:36:00+00:00;3660;Joana
75;Task #75;pending;2013-03-07T18:35:00+00:00;2013-03-08T16:21:00+00:00;78360;Rob
75;Task #75;documentation;2013-03-08T16:21:00+00:00;2013-03-09T01:45:00+00:00;33840;Luke
75;Task #75;development;2013-03-09T01:45:00+00:00;2013-03-10T22:40:00+00:00;161700;Joana
75;Task #75;test;2013-03-10T22:40:00+00:00;2013-03-12T22:16:00+00:00;171360;Mary
75;Task #75;finished;2013-03-12T22:16:00+00:00;2013-03-12T23:07:00+00:00;3060;Joana
76;Task #76;pending;2013-03-12T22:16:00+00:00;2013-03-13T23:39:00+00:00;91380;Rob
76;Task #76;documentation;2013-03-13T23:39:00+00:00;2013-03-14T07:45:00+00:00;29160;Bob
76;Task #76;development;2013-03-14T07:45:00+00:00;2013-03-15T17:50:00+00:00;122700;Luke
76;Task #76;test;2013-03-15T17:50:00+00:00;2013-03-17T13:40:00+00:00;157800;Luke
76;Task #76;finished;2013-03-17T13:40:00+00:00;2013-03-17T14:28:00+00:00;2880;Mary
77;Task #77;pending;2013-03-17T13:40:00+00:00;2013-03-18T10:16:00+00:00;74160;Jonh
77;Task #77;documentation;2013-03-18T10:16:00+00:00;2013-03-18T18:22:00+00:00;29160;Jonh
77;Task #77;development;2013-03-18T18:22:00+00:00;2013-03-20T08:08:00+00:00;135960;Bob
77;Task #77;test;2013-03-20T08:08:00+00:00;2013-03-21T20:59:00+00:00;132660;Jonh
77;Task #77;finished;2013-03-21T20:59:00+00:00;2013-03-21T21:56:00+00:00;3420;Bob
78;Task #78;pending;2013-03-21T20:59:00+00:00;2013-03-22T21:52:00+00:00;89580;Luke
78;Task #78;documentation;2013-03-22T21:52:00+00:00;2013-03-23T04:31:00+00:00;23940;Jonh
78;Task #78;development;2013-03-23T04:31:00+00:00;2013-03-25T01:39:00+00:00;162480;Mary
78;Task #78;test;2013-03-25T01:39:00+00:00;2013-03-26T11:07:00+00:00;120480;Marie
78;Task #78;finished;2013-03-26T11:07:00+00:00;2013-03-26T12:14:00+00:00;4020;Jonh
79;Task #79;pending;2013-03-26T11:07:00+00:00;2013-03-27T10:55:00+00:00;85680;Mary
79;Task #79;documentation;2013-03-27T10:55:00+00:00;2013-03-27T19:08:00+00:00;29580;Marie
79;Task #79;development;2013-03-27T19:08:00+00:00;2013-03-29T11:31:00+00:00;145380;Luke
79;Task #79;test;2013-03-29T11:31:00+00:00;2013-03-31T02:02:00+00:00;138660;Bob
79;Task #79;finished;2013-03-31T02:02:00+00:00;2013-03-31T03:06:00+00:00;3840;Bob
80;Task #80;pending;2013-03-31T02:02:00+00:00;2013-04-01T02:16:00+00:00;87240;Jonh
80;Task #80;documentation;2013-04-01T02:16:00+00:00;2013-04-01T11:28:00+00:00;33120;Joana
80;Task #80;development;2013-04-01T11:28:00+00:00;2013-04-03T09:31:00+00:00;165780;Mary
80;Task #80;test;2013-04-03T09:31:00+00:00;2013-04-05T08:40:00+00:00;169740;Luke
80;Task #80;finished;2013-04-05T08:40:00+00:00;2013-04-05T09:36:00+00:00;3360;Bob
81;Task #81;pending;2013-04-05T08:40:00+00:00;2013-04-06T05:55:00+00:00;76500;Rob
81;Task #81;documentation;2013-04-06T05:55:00+00:00;2013-04-06T13:16:00+00:00;26460;Ashley
81;Task #81;development;2013-04-06T13:16:00+00:00;2013-04-08T02:15:00+00:00;133140;Luke
81;Task #81;test;2013-04-08T02:15:00+00:00;2013-04-09T13:41:00+00:00;127560;Jonh
81;Task #81;finished;2013-04-09T13:41:00+00:00;2013-04-09T14:42:00+00:00;3660;Jonh
82;Task #82;pending;2013-04-05T09:36:00+00:00;2013-04-06T06:42:00+00:00;75960;Rob
82;Task #82;documentation;2013-04-06T06:42:00+00:00;2013-04-06T13:14:00+00:00;23520;Jonh
82;Task #82;development;2013-04-06T13:14:00+00:00;2013-04-08T01:52:00+00:00;131880;Bob
82;Task #82;test;2013-04-08T01:52:00+00:00;2013-04-09T17:54:00+00:00;144120;Rob
82;Task #82;finished;2013-04-09T17:54:00+00:00;2013-04-09T19:02:00+00:00;4080;Ashley
83;Task #83;pending;2013-04-09T17:54:00+00:00;2013-04-10T21:13:00+00:00;98340;Joana
83;Task #83;documentation;2013-04-10T21:13:00+00:00;2013-04-11T05:15:00+00:00;28920;Joana
83;Task #83;development;2013-04-11T05:15:00+00:00;2013-04-13T02:07:00+00:00;161520;Rob
83;Task #83;test;2013-04-13T02:07:00+00:00;2013-04-14T18:24:00+00:00;145020;Rob
83;Task #83;finished;2013-04-14T18:24:00+00:00;2013-04-14T19:20:00+00:00;3360;Bob
84;Task #84;pending;2013-04-14T18:24:00+00:00;2013-04-15T22:34:00+00:00;101400;Mary
84;Task #84;documentation;2013-04-15T22:34:00+00:00;2013-04-16T05:52:00+00:00;26280;Bob
84;Task #84;development;2013-04-16T05:52:00+00:00;2013-04-17T21:07:00+00:00;141300;Bob
84;Task #84;test;2013-04-17T21:07:00+00:00;2013-04-19T07:43:00+00:00;124560;Luke
84;Task #84;finished;2013-04-19T07:43:00+00:00;2013-04-19T08:33:00+00:00;3000;Ashley
85;Task #85;pending;2013-04-19T07:43:00+00:00;2013-04-20T04:48:00+00:00;75900;Mary
85;Task #85;documentation;2013-04-20T04:48:00+00:00;2013-04-20T13:17:00+00:00;30540;Rob
85;Task #85;development;2013-04-20T13:17:00+00:00;2013-04-22T05:04:00+00:00;143220;Rob
85;Task #85;test;2013-04-22T05:04:00+00:00;2013-04-24T04:27:00+00:00;170580;Marie
85;Task #85;finished;2013-04-24T04:27:00+00:00;2013-04-24T05:33:00+00:00;3960;Mary
86;Task #86;pending;2013-04-24T04:27:00+00:00;2013-04-25T03:07:00+00:00;81600;Jonh
86;Task #86;documentation;2013-04-25T03:07:00+00:00;2013-04-25T10:31:00+00:00;26640;Bob
86;Task #86;development;2013-04-25T10:31:00+00:00;2013-04-26T20:26:00+00:00;122100;Joana
86;Task #86;test;2013-04-26T20:26:00+00:00;2013-04-28T06:10:00+00:00;121440;Ashley
86;Task #86;finished;2013-04-28T06:10:00+00:00;2013-04-28T07:08:00+00:00;3480;Mary
87;Task #87;pending;2013-04-28T06:10:00+00:00;2013-04-29T08:31:00+00:00;94860;Marie
87;Task #87;documentation;2013-04-29T08:31:00+00:00;2013-04-29T15:39:00+00:00;25680;Rob
87;Task #87;development;2013-04-29T15:39:00+00:00;2013-05-01T13:07:00+00:00;163680;Jonh
87;Task #87;test;2013-05-01T13:07:00+00:00;2013-05-03T07:52:00+00:00;153900;Mary
87;Task #87;finished;2013-05-03T07:52:00+00:00;2013-05-03T08:40:00+00:00;2880;Luke
88;Task #88;pending;2013-05-03T07:52:00+00:00;2013-05-04T04:56:00+00:00;75840;Jonh
88;Task #88;documentation;2013-05-04T04:56:00+00:00;2013-05-04T13:25:00+00:00;30540;Mary
88;Task #88;development;2013-05-04T13:25:00+00:00;2013-05-05T21:42:00+00:00;116220;Bob
88;Task #88;test;2013-05-05T21:42:00+00:00;2013-05-07T18:20:00+00:00;160680;Luke
88;Task #88;finished;2013-05-07T18:20:00+00:00;2013-05-07T19:22:00+00:00;3720;Mary
89;Task #89;pending;2013-05-07T18:20:00+00:00;2013-05-08T13:57:00+00:00;70620;Bob
89;Task #89;documentation;2013-05-08T13:57:00+00:00;2013-05-08T22:55:00+00:00;32280;Mary
89;Task #89;development;2013-05-08T22:55:00+00:00;2013-05-10T18:05:00+00:00;155400;Bob
89;Task #89;test;2013-05-10T18:05:00+00:00;2013-05-12T09:06:00+00:00;140460;Ashley
89;Task #89;finished;2013-05-12T09:06:00+00:00;2013-05-12T10:02:00+00:00;3360;Ashley
90;Task #90;pending;2013-05-07T19:22:00+00:00;2013-05-08T18:07:00+00:00;81900;Bob
90;Task #90;documentation;2013-05-08T18:07:00+00:00;2013-05-09T02:54:00+00:00;31620;Marie
90;Task #90;development;2013-05-09T02:54:00+00:00;2013-05-10T11:11:00+00:00;116220;Marie
90;Task #90;test;2013-05-10T11:11:00+00:00;2013-05-11T20:23:00+00:00;119520;Marie
90;Task #90;finished;2013-05-11T20:23:00+00:00;2013-05-11T21:23:00+00:00;3600;Mary
91;Task #91;pending;2013-05-11T20:23:00+00:00;2013-05-12T16:23:00+00:00;72000;Jonh
91;Task #91;documentation;2013-05-12T16:23:00+00:00;2013-05-12T22:49:00+00:00;23160;Ashley
91;Task #91;development;2013-05-12T22:49:00+00:00;2013-05-14T18:47:00+00:00;158280;Bob
91;Task #91;test;2013-05-14T18:47:00+00:00;2013-05-16T12:36:00+00:00;150540;Luke
91;Task #91;finished;2013-05-16T12:36:00+00:00;2013-05-16T13:41:00+00:00;3900;Rob
92;Task #92;pending;2013-05-16T12:36:00+00:00;2013-05-17T16:23:00+00:00;100020;Rob
92;Task #92;documentation;2013-05-17T16:23:00+00:00;2013-05-18T01:44:00+00:00;33660;Jonh
92;Task #92;development;2013-05-18T01:44:00+00:00;2013-05-19T11:35:00+00:00;121860;Luke
92;Task #92;test;2013-05-19T11:35:00+00:00;2013-05-20T21:55:00+00:00;123600;Ashley
92;Task #92;finished;2013-05-20T21:55:00+00:00;2013-05-20T22:55:00+00:00;3600;Joana
93;Task #93;pending;2013-05-20T21:55:00+00:00;2013-05-21T17:30:00+00:00;70500;Marie
93;Task #93;documentation;2013-05-21T17:30:00+00:00;2013-05-22T02:45:00+00:00;33300;Marie
93;Task #93;development;2013-05-22T02:45:00+00:00;2013-05-23T11:00:00+00:00;116100;Mary
93;Task #93;test;2013-05-23T11:00:00+00:00;2013-05-24T20:34:00+00:00;120840;Jonh
93;Task #93;finished;2013-05-24T20:34:00+00:00;2013-05-24T21:40:00+00:00;3960;Luke
94;Task #94;pending;2013-05-24T20:34:00+00:00;2013-05-25T23:57:00+00:00;98580;Mary
94;Task #94;documentation;2013-05-25T23:57:00+00:00;2013-05-26T09:06:00+00:00;32940;Luke
94;Task #94;development;2013-05-26T09:06:00+00:00;2013-05-27T22:32:00+00:00;134760;Rob
94;Task #94;test;2013-05-27T22:32:00+00:00;2013-05-29T10:15:00+00:00;128580;Rob
94;Task #94;finished;2013-05-29T10:15:00+00:00;2013-05-29T11:10:00+00:00;3300;Bob
95;Task #95;pending;2013-05-29T10:15:00+00:00;2013-05-30T14:52:00+00:00;103020;Mary
95;Task #95;documentation;2013-05-30T14:52:00+00:00;2013-05-30T22:32:00+00:00;27600;Luke
95;Task #95;development;2013-05-30T22:32:00+00:00;2013-06-01T10:56:00+00:00;131040;Marie
95;Task #95;test;2013-06-01T10:56:00+00:00;2013-06-03T07:48:00+00:00;161520;Luke
95;Task #95;finished;2013-06-03T07:48:00+00:00;2013-06-03T08:36:00+00:00;2880;Ashley
96;Task #96;pending;2013-06-03T07:48:00+00:00;2013-06-04T03:57:00+00:00;72540;Marie
96;Task #96;documentation;2013-06-04T03:57:00+00:00;2013-06-04T13:29:00+00:00;34320;Luke
96;Task #96;development;2013-06-04T13:29:00+00:00;2013-06-06T01:17:00+00:00;128880;Ashley
96;Task #96;test;2013-06-06T01:17:00+00:00;2013-06-07T18:13:00+00:00;147360;Marie
96;Task #96;finished;2013-06-07T18:13:00+00:00;2013-06-07T19:13:00+00:00;3600;Luke
97;Task #97;pending;2013-06-07T18:13:00+00:00;2013-06-08T16:51:00+00:00;81480;Mary
97;Task #97;documentation;2013-06-08T16:51:00+00:00;2013-06-09T00:11:00+00:00;26400;Marie
97;Task #97;development;2013-06-09T00:11:00+00:00;2013-06-10T21:35:00+00:00;163440;Bob
97;Task #97;test;2013-06-10T21:35:00+00:00;2013-06-12T18:46:00+00:00;162660;Marie
97;Task #97;finished;2013-06-12T18:46:00+00:00;2013-06-12T19:50:00+00:00;3840;Marie
98;Task #98;pending;2013-06-07T19:13:00+00:00;2013-06-08T22:26:00+00:00;97980;Joana
98;Task #98;documentation;2013-06-08T22:26:00+00:00;2013-06-09T04:54:00+00:00;23280;Marie
98;Task #98;development;2013-06-09T04:54:00+00:00;2013-06-11T03:57:00+00:00;169380;Rob
98;Task #98;test;2013-06-11T03:57:00+00:00;2013-06-13T00:41:00+00:00;161040;Bob
98;Task #98;finished;2013-06-13T00:41:00+00:00;2013-06-13T01:29:00+00:00;2880;Mary
99;Task #99;pending;2013-06-13T00:41:00+00:00;2013-06-14T00:58:00+00:00;87420;Ashley
99;Task #99;documentation;2013-06-14T00:58:00+00:00;2013-06-14T09:32:00+00:00;30840;Mary
99;Task #99;development;2013-06-14T09:32:00+00:00;2013-06-15T21:25:00+00:00;129180;Mary
99;Task #99;test;2013-06-15T21:25:00+00:00;2013-06-17T13:23:00+00:00;143880;Luke
99;Task #99;finished;2013-06-17T13:23:00+00:00;2013-06-17T14:13:00+00:00;3000;Ashley
100;Task #100;pending;2013-06-17T13:23:00+00:00;2013-06-18T11:33:00+00:00;79800;Jonh
100;Task #100;documentation;2013-06-18T11:33:00+00:00;2013-06-18T18:30:00+00:00;25020;Rob
100;Task #100;development;2013-06-18T18:30:00+00:00;2013-06-20T09:30:00+00:00;140400;Rob
100;Task #100;test;2013-06-20T09:30:00+00:00;2013-06-22T08:04:00+00:00;167640;Marie
100;Task #100;finished;2013-06-22T08:04:00+00:00;2013-06-22T08:54:00+00:00;3000;Luke
101;Task #101;pending;2013-06-22T08:04:00+00:00;2013-06-23T03:31:00+00:00;70020;Mary
101;Task #101;documentation;2013-06-23T03:31:00+00:00;2013-06-23T13:02:00+00:00;34260;Mary
101;Task #101;development;2013-06-23T13:02:00+00:00;2013-06-24T21:44:00+00:00;117720;Luke
101;Task #101;test;2013-06-24T21:44:00+00:00;2013-06-26T07:39:00+00:00;122100;Rob
101;Task #101;finished;2013-06-26T07:39:00+00:00;2013-06-26T08:42:00+00:00;3780;Bob
102;Task #102;pending;2013-06-26T07:39:00+00:00;2013-06-27T09:56:00+00:00;94620;Joana
102;Task #102;documentation;2013-06-27T09:56:00+00:00;2013-06-27T16:53:00+00:00;25020;Bob
102;Task #102;development;2013-06-27T16:53:00+00:00;2013-06-29T11:22:00+00:00;152940;Marie
102;Task #102;test;2013-06-29T11:22:00+00:00;2013-06-30T19:41:00+00:00;116340;Marie
102;Task #102;finished;2013-06-30T19:41:00+00:00;2013-06-30T20:42:00+00:00;3660;Luke
103;Task #103;pending;2013-06-30T19:41:00+00:00;2013-07-01T20:04:00+00:00;87780;Mary
103;Task #103;documentation;2013-07-01T20:04:00+00:00;2013-07-02T04:28:00+00:00;30240;Rob
103;Task #103;development;2013-07-02T04:28:00+00:00;2013-07-03T20:47:00+00:00;145140;Jonh
103;Task #103;test;2013-07-03T20:47:00+00:00;2013-07-05T13:11:00+00:00;145440;Mary
103;Task #103;finished;2013-07-05T13:11:00+00:00;2013-07-05T14:20:00+00:00;4140;Ashley
104;Task #104;pending;2013-07-05T13:11:00+00:00;2013-07-06T09:32:00+00:00;73260;Mary
104;Task #104;documentation;2013-07-06T09:32:00+00:00;2013-07-06T17:09:00+00:00;27420;Ashley
104;Task #104;development;2013-07-06T17:09:00+00:00;2013-07-08T12:20:00+00:00;155460;Mary
104;Task #104;test;2013-07-08T12:20:00+00:00;2013-07-09T21:14:00+00:00;118440;Mary
104;Task #104;finished;2013-07-09T21:14:00+00:00;2013-07-09T22:08:00+00:00;3240;Marie
105;Task #105;pending;2013-07-09T21:14:00+00:00;2013-07-10T17:43:00+00:00;73740;Marie
105;Task #105;documentation;2013-07-10T17:43:00+00:00;2013-07-11T01:55:00+00:00;29520;Mary
105;Task #105;development;2013-07-11T01:55:00+00:00;2013-07-12T15:52:00+00:00;136620;Jonh
105;Task #105;test;2013-07-12T15:52:00+00:00;2013-07-14T07:28:00+00:00;142560;Ashley
105;Task #105;finished;2013-07-14T07:28:00+00:00;2013-07-14T08:33:00+00:00;3900;Marie
106;Task #106;pending;2013-07-09T22:08:00+00:00;2013-07-10T23:36:00+00:00;91680;Ashley
106;Task #106;documentation;2013-07-10T23:36:00+00:00;2013-07-11T06:59:00+00:00;26580;Jonh
106;Task #106;development;2013-07-11T06:59:00+00:00;2013-07-12T18:16:00+00:00;127020;Jonh
106;Task #106;test;2013-07-12T18:16:00+00:00;2013-07-14T11:33:00+00:00;148620;Luke
